<Page>	0	x
EXHIBIT 10.1	0	x
EXHIBIT C-1	0	x
NON-COMPETE/NON-SOLICITATION AGREEMENT	0	x
This NON-COMPETE AND NON-SOLICATION AGREEMENT (the "AGREEMENT") is made and	0	c
entered into as of this 1st day of December, 2002, by and between STRATUS	0	c
SERVICES GROUP, INC., a Delaware company ("Stratus"), and ELITE PERSONNEL	0	c
SERVICES, INC., a California company ("Elite").	0	s
RECITALS:	0	d
WHEREAS, Elite and Stratus have executed an Asset Purchase Agreement	0	c
whereby Stratus has purchased certain assets related to the ongoing clerical and	0	c
light industrial staffing business of Elite (the "Purchased Assets"); and	0	s
WHEREAS, Elite possesses substantial information and knowledge regarding	0	c
the Purchased Assets; and	0	s
WHEREAS, Stratus and Elite desire to enter into an agreement whereby Elite	0	c
agrees not to compete with Stratus relating to the Purchased Assets.	0	s
NOW, THEREFORE, for consideration, the receipt and sufficiency of which is	0	c
hereby acknowledged, and other good and valuable consideration, the parties	0	c
hereto agree as follows:	9	s
CONFIDENTIALITY AND TRADE SECRETS	0	d
Elite acknowledges that the manuals, methods, forms, techniques and systems	0	c
which it has sold to Stratus whether for its own use or for use by or with its	0	c
clients, are confidential trade secrets and are the property of Stratus.	0	s
Elite further acknowledges that it has had access to confidential	0	c
information concerning the Purchased Assets and clients relating thereto,	0	c
including their business affairs, special needs, preferred methods of doing	0	c
business, methods of operation, key contact personnel and other data, all of	0	c
which provides Stratus with a competitive advantage and none of which is readily	0	c
available except to Elite and employees of Stratus.	0	s
Elite further acknowledges that it has had access to the names, addresses,	0	c
telephone numbers, qualifications, education, accomplishments, experience,	0	c
availability, resumes and other data regarding persons who have applied or been	0	c
recruited for temporary or permanent employment relating to the Purchased	0	c
Assets, as well as job order specifications and the particular characteristics	0	c
and requirements of persons generally hired by a client, specific job listings,	0	c
mailing lists, computer runoffs, financial and other information, all of which	0	c
provides Stratus with a competitive advantage and none of which is readily	0	c
available except to Elite and employees of Stratus.	0	s
Elite agrees that all of the foregoing information regarding the Purchased	0	c
Assets and all methods, clients and employees related thereto constitutes	0	c
valuable and proprietary trade secrets and confidential information of Stratus	0	c
(hereafter "Confidential Information").	20	s
<Page>	0	e
NON-COMPETITION AGREEMENT	0	d
Elite agrees that it shall not, for a period of five (5) years from the	0	c
date of the Asset Purchase Agreement either directly or indirectly, on its own	0	c
account or as agent, stockholder, employer, or otherwise in conjunction with any	0	c
other person or entity, engage in competition with the Purchased Assets, or act	0	c
in concert with a business in competition with the Purchased Assets within a ten	0	c
(10) mile radius of the Las Vegas, Nevada, Henderson, Nevada, Bellflower,	0	c
California, West Covina, California, Rancho Cucamonga, California and Culver	0	c
City, California offices (the "Stratus Offices"). Elite further agrees that	0	c
regardless of geographic location, it will not, during said time period and	0	c
unless otherwise agreed to by the parties, service any customers of the Stratus	0	c
Offices that it has done any business with during the preceding eighteen (18)	0	c
months in the line of business of the Stratus Offices. Elite acknowledges that	0	c
doing so in any manner would interfere with, diminish and otherwise jeopardize	0	c
and damage the business and goodwill of the Stratus Offices.	44	s
NON-DISCLOSURE AGREEMENT	0	d
Elite agrees that except as directed by Stratus, it will not at any time	0	c
use for any reason or disclose to any person any of the Confidential Information	0	c
of the Stratus Offices or permit any person to examine and/or make copies of any	0	c
documents which may contain or are derived from Confidential Information,	0	c
whether prepared by Elite or otherwise, without the prior written permission of	0	c
Stratus in the retained business.	59	s
AGREEMENT NOT TO COMPETE FOR ACCOUNTS OR PERSONNEL	0	d
Elite agrees that during the five (5) years after the Asset Purchase	0	c
Agreement it will not, directly or indirectly, contact, solicit, divert, take	0	c
away or attempt to contact, solicit, divert or take away any staff employee,	0	c
temporary personnel, customer, account, business or goodwill from Stratus in the	0	c
Stratus Offices, either for Elite's own benefit or some other person or entity,	0	c
and will not aid or assist any other person or entity to engage in any such	0	c
activities.	66	s
LIMITATION AND TERMINATION OF RESTRICTIVE COVENANTS	0	d
Notwithstanding anything contained in this Agreement to the contrary, the	0	c
parties hereto acknowledge and agree that (i) Elite may continue to operate its	0	c
business, other than in the Stratus Offices (the "Retained Business"); (ii)	0	c
Elite's continued operation of the Retained Business shall not be deemed to	0	c
violate the Non-Competition Agreement set forth above; (iii) Elite shall be	0	c
permitted to use and disclose Confidential Information to the extent it overlaps	0	c
with Elite's confidential information related to the Retained Business without	0	c
being in violation of the Non-Disclosure Agreement set forth above; (iv) Elite	0	c
shall be permitted to solicit business from and provide services to customers of	0	c
Stratus, provided that such solicitation of business and provision of services	0	c
relates to its Retained Business; and (v) Elite's sale of its business located	0	c
at its Montebello and Glendale offices to U.S. Temp and the continued operation	0	c
of such business by U.S. Temp with the assistance of Elite or Bernard Freedman	0	c
shall not violate the Non-Competition Agreement or the Agreement Not to Compete	0	c
for Accounts or Personnel set forth above.	-1	s
STRATUS SERVICES GROUP, INC.                ELITE PERSONNEL SERVICES, INC.	0	x
/s/ Joseph J. Raymond                       /s/ Bernard Freedman	0	x
-------------------------------             ---------------------------	0	x
Joseph J. Raymond                           Bernard Freedman	0	x
Chairman and CEO                            Chief Executive Officer	0	x
-2-	0	x
<Page>	0	x
EXHIBIT C-3	0	x
NON-COMPETE AGREEMENT	0	x
This NON-COMPETE AGREEMENT (the "AGREEMENT") is made and entered into this	0	x
1ST day of December, 2002, by and between STRATUS SERVICES GROUP, INC., a	0	x
Delaware company ("Stratus"), and BERNARD FREEDMAN ("Freedman").	0	x
RECITALS:	0	x
WHEREAS, Freedman and Stratus are simultaneously entering into an Asset	0	x
Purchase Agreement whereby Stratus has purchased certain assets related to the	0	x
ongoing clerical and light industrial staffing business of Elite Personnel	0	x
Services, Inc. ("Elite") (the "Purchased Assets"); and	0	x
WHEREAS, Freedman possesses substantial information and knowledge regarding	0	x
the Purchased Assets; and	0	x
WHEREAS, Stratus and Freedman are simultaneously entering into an	0	x
Employment Agreement which will provide for Freedman's levels of compensation	0	x
while employed by Stratus in exchange for certain non-disclosure and	0	x
confidentiality covenants (the "Employment Agreement").	0	x
WHEREAS, Stratus and Freedman desire to also enter into an agreement	0	x
whereby Freedman agrees not to compete with Stratus relating to the Purchased	0	x
Assets and related to Stratus' current business operations.	0	x
NOW, THEREFORE, for consideration, the receipt and sufficiency of which is	0	x
hereby acknowledged, and other good and valuable consideration, the parties	0	x
hereto agree as follows:	0	x
NON-COMPETITION AGREEMENT	0	x
Freedman agrees that he shall not, for a period of three (3) years from the	0	x
date of the Asset Purchase Agreement either directly or indirectly, on his own	0	x
account or as agent, stockholder, employer, or otherwise in conjunction with any	0	x
other person or entity, engage in competition with the Purchased Assets, or act	0	x
in concert with a business in competition with the Purchased Assets within a ten	0	x
(10) mile radius of the Las Vegas, Nevada, Henderson, Nevada, Bellflower,	0	x
California, West Covina, California, Rancho Cucamonga, California and Culver	0	x
City, California offices (the "Acquired Offices"). Freedman further agrees that	0	x
regardless of geographic location, he will not, during said time period and	0	x
unless otherwise agreed to by the parties, service any customers of the Stratus	0	x
Offices that he has done any business with during the preceding eighteen (18)	0	x
months in the line of business of the Acquired Offices. Freedman acknowledges	0	x
that doing so in any manner would interfere with, diminish and otherwise	0	x
jeopardize and damage the business and goodwill of the Stratus Offices.	0	x
Freedman further agrees that in the event of termination of his employment	0	x
by Stratus for any reason whatsoever, he shall not, for a period of three (3)	0	x
years from the date of such termination (such period not to include any	0	x
period(s) of violation or period(s) of time required for litigation to enforce	0	x
the covenants herein) either directly or indirectly, on his own account or as	0	x
agent, stockholder, employer, employee or otherwise in conjunction with any	0	x
other person or entity, engage in competition in a business similar to that of	0	x
Stratus, or be employed by a business in competition with Stratus within a	0	x
radius of fifty (50) miles of any office(s) and/or area(s) to which he was	0	x
assigned and/or managed for Stratus; nor will he solicit accounts, personnel, or	0	x
engage in any other competitive activities within the above-referenced	0	x
geographic location(s). Freedman further agrees that regardless of geographic	0	x
location, he will not during	0	x
<Page>	0	x
said time period, service any customers Stratus has done any business with	0	x
during the preceding eighteen (18) months. Freedman acknowledges that doing so	0	x
in any manner would interfere with, diminish and otherwise jeopardize and damage	0	x
the business and goodwill of Stratus.	0	x
LIMITATION OF RESTRICTIVE COVENANTS	0	x
Notwithstanding anything contained in this Agreement to the contrary, the	0	x
parties hereto acknowledge and agree that (i) Freedman may continue to own and	0	x
operate Elite, other than in the Acquired Offices (the "Retained Business");	0	x
(ii) Freedman and Elite's continued operation of the Retained Business shall not	0	x
be deemed to violate the Non-Competition Agreement set forth above; (iii)	0	x
Freedman and Elite shall be permitted to use and disclose Confidential	0	x
Information (as defined in the Employment Agreement) to the extent it overlaps	0	x
with Elite's confidential information related to the Retained Business without	0	x
being in violation of any non-disclosure agreement set forth in the Employment	0	x
Agreement; (iv) Freedman and Elite shall be permitted to solicit business from	0	x
and provide services to customers of Stratus, provided that such solicitation of	0	x
business and provision of services relates to its Retained Business; and (v)	0	x
Elite's sale of its business located at its Montebello and Glendale, California,	0	x
offices to U.S. Temp and the continued operation of such business by U.S. Temp	0	x
with the assistance of Elite or Freedman shall not violate the Non-Competition	0	x
Agreement set forth above.	0	x
STRATUS SERVICES GROUP, INC.	0	x
/s/ Joseph J. Raymond                       /s/ Bernard Freedman	0	x
------------------------------              -----------------------------	0	x
Joseph J. Raymond                           Bernard Freedman	0	x
Chairman and CEO	0	x
-2-	0	x
