APPENDIX 4	0	x
NON-DISCLOSURE AGREEMENT	0	x
THIS NON-DISCLOSURE AGREEMENT (the "Agreement") made this 18th day of	0	c
November, 2005, by and between Yale University School of Medicine, a nonprofit,	0	c
educational corporation, organized and existing under the laws of the State of	0	c
Connecticut, with an office located at Yale University School of Medicine,	0	c
having its principal office at 47 College Street, Suite 203, New Haven,	0	c
Connecticut (hereinafter, the "Pilot Site") and Advanced BioPhotonics Inc., a	0	c
corporation organized and existing under the laws of the State of Delaware ,	0	c
with its principal office at 125 Wilbur Place, Suite 120, Bohemia, New York	0	c
(hereinafter, the "ABP") and the parties hereby agree as follows:	0	d
1. The parties intend to pursue a Pilot Study to test its functionality,	0	c
performance and reliability to determine the applicability of this technology to	0	c
plastic surgery applications, which will be carried out by Dr. Yuan Liu	0	c
utilizing ABP's BioScanIR(R) system consisting of the following elements: (i)	0	c
system hardware components: infrared camera, mobile cart, computer workstation,	0	c
camera power supply, universal power management unit, temperature controller and	0	c
black body; (ii) proprietary DIRI(R) software for control of system components,	0	c
data acquisition, data processing, data archiving and reporting; and (iii)	0	c
applications software packages (hereinafter, collectively referred to as the	0	c
"System") as further defined in the Pilot Site Agreement between the parties	0	c
(hereinafter referred to as the "Pilot Study"), and in the course of which the	0	c
parties may exchange Proprietary Information, as hereinafter defined. The	0	c
parties further desire to protect such Proprietary Information from unauthorized	0	c
disclosure and use under the terms and conditions herein.	0	s
2. For purposes of this Agreement, Proprietary Information shall mean,	0	c
without limitation, computer programs, code, algorithms, names and expertise of	0	c
employees and consultants, formulas, processes, inventions, schematics and other	0	c
technical, business, financial, pricing and product development plans, forecasts	0	c
and strategies, together with any analysis or tangible embodiments of the	0	c
Disclosing Party's Proprietary Information created by the Receiving Party.	0	c
Proprietary Information shall be designated as such in writing by the Disclosing	0	c
Party by appropriate legend or stamp, or, if first disclosed in a non-written or	0	c
other non-tangible form, Proprietary Information shall be identified by the	0	c
Disclosing Party at the time of disclosure as being disclosed in confidence and	0	c
shall be reduced to tangible form and marked as confidential or proprietary and	0	c
such tangible form shall be delivered to the Receiving Party within thirty (30)	0	c
days after the date of first disclosure. During the above stated thirty-day	0	c
period such Proprietary Information shall be protected in accordance with the	0	c
terms of this Agreement. Proprietary Information shall further include any	0	c
information or data that evidence, record, derive from or reveal any Proprietary	0	c
Information. Notwithstanding the foregoing, the components of the System are	0	c
hereby deemed to be Proprietary Information and as such are protected in	0	c
accordance with the terms of this Agreement.	0	s
28	0	e
<PAGE>	0	e
3. The Receiving Party shall preserve Proprietary Information received	0	c
from the Disclosing Party in confidence by exercising at least the same degree	0	c
of care used to restrict disclosure and use of the Receiving Party's own similar	0	c
confidential information, but at least a reasonable degree of care, and shall	0	c
refrain from disclosing such Propriety Information to its employees not involved	0	c
in the Pilot Study, its consultants, representatives, or agents ( the	0	c
"Affiliates") or to any third party without written authorization from the	0	c
Disclosing Party. This Agreement shall be construed to bind and impose	0	c
