<PAGE>	0	x
NON-COMPETITION AGREEMENT	0	x
THIS NON-COMPETITION AGREEMENT ("Agreement"), made the ______ day of	0	c
____________, 1998, by and among [                      ] (the "Selling	0	c
Shareholder") and Dollar Tree Stores, Inc., a Virginia corporation ("Parent")	0	c
and its wholly-owned subsidiary Dollar Tree West, Inc., a California	0	c
corporation ("Sub") (Parent and its direct and indirect subsidiaries, including	0	c
Sub, are referred to hereinafter as "Dollar Tree").	0	s
W I T N E S S E T H:	0	d
WHEREAS, Selling Shareholder owns _____________________ percentage of all	0	c
the issued and outstanding shares of stock of Step Ahead Investments, Inc., a	0	c
California corporation ("SAI"); and	0	s
WHEREAS, concurrently herewith and pursuant to the Merger Agreement dated	0	c
July 22, 1998, ("Merger Agreement"), Sub will be merged with and into SAI with	0	c
SAI as the surviving corporation (the "Merger").	0	s
WHEREAS, concurrently herewith and pursuant to the Merger Agreement, all	0	c
of the issued and outstanding stock of SAI will be converted into shares of	0	c
common stock of Parent.	0	s
WHEREAS, Selling Shareholder acknowledges that (i) SAI directly or	0	c
indirectly operates stores, offices and distribution facilities under the name	0	c
Step Ahead Investments and the tradenames "98CENTS Clearance Center" and	0	c
"Clearance 98CENTS Centers" engaged in the retail and wholesale distribution of	0	c
variety merchandise (the "Business"); (ii) the Business is conducted in the	0	c
United States; (iii) the operation of the Business by SAI has given Selling	0	c
Shareholder access to trade secrets of and confidential information relating	0	c
to, the Business; and	0	s
WHEREAS, the parties hereto agree that Selling Shareholder and Selling	0	c
Shareholder's affiliates shall not compete (as described herein) with Dollar	0	c
Tree for a certain period of time	0	c
<PAGE>	0	e
subsequent to the Effective Time as defined in the Merger Agreement in	0	c
accordance with the terms and conditions set forth herein; and	0	s
WHEREAS, as a fundamental condition to the consummation of the Merger, the	0	c
Selling Shareholder has agreed to enter into this Agreement, which is designed	0	c
to ensure Dollar Tree receives the value of the Merger; and	0	s
WHEREAS, Selling Shareholder further acknowledges Dollar Tree may suffer	0	c
irreparable damage should Selling Shareholder breach this Agreement.	-1	s
NOW, THEREFORE, in consideration of good and valuable consideration	0	c
described above and the covenants hereinafter set forth, the receipt and	0	c
sufficiency of which is hereby acknowledged by Selling Shareholder, and for the	0	c
grant of [___________] options to purchase the stock of Parent pursuant to the	0	c
terms of a separate option agreement, it is agreed as follows:	0	d
1.   NON-COMPETITION COVENANT.	0	d
The Selling Shareholder acknowledges (i) as an [director,] officer	0	c
and principal shareholder of SAI, he has been instrumental in the Business of	0	c
SAI and its success and (ii) has been privy to and had access to the offices,	0	c
personnel, technology, confidential and proprietary information of SAI.	0	d
1.1  Selling Shareholder agrees, during the period ending five years	0	c
from the Effective Time ("Restricted Period"), neither Selling Shareholder nor	0	c
any affiliate of Selling Shareholder shall conduct any of the following	0	c
activities described in Sections 1.1.1, 1.1.2, and 1.1.3:	0	d
1.1.1     engage in Restricted Activities within the Restricted	0	c
Area (as defined below); or	0	s
1.1.2     operate or promote within the Restricted Area a store	0	c
using (or at least a 500 square foot area  within a store dedicated to) a	0	c
single price point retail concept selling goods at a single price point at or	0	c
below $2.00; or	0	s
1.1.3     operate any variety, clearance, or close-out retail	0	c
store in the same shopping center as any retail location of SAI existing as of	0	c
the Effective Time or, in the case of an existing store of SAI not in a	0	c
shopping center, within one-quarter mile of such retail location.	51	s
1.2  Selling Shareholder agrees that, at no time after the Effective	0	c
Time for so long as Dollar Tree or its successors carry on the Business, shall	0	c
Selling Shareholder or Selling Shareholder's Affiliates operate any business	0	c
