SCHEDULE C - NON-DISCLOSURE AGREEMENT	0	x
This SECRECY AGREEMENT is entered into between Electric Fuel Limited, 5 Kiryat	0	c
Mada Street, Har Hotzvim, P.O. Box 23073, Jerusalem 91230, Israel - on behalf of	0	c
itself, its parent company and its wholly owned subsidiaries, hereinafter	0	c
referred to as EFL - and Israel Electric Corporation Ltd., hereinafter "IEC",	0	c
having a place of business at 2 Ha'hagana Street, Haifa, Israel.	0	s
EFL is a developer and owner of proprietary technology in the areas of electric	0	c
energy generation and storage, batteries and Electric Fuel/(R)/ hereinafter "The	0	c
EFL System."	0	s
IEC and EFL mutually wish to enter into a limited period of information exchange	0	c
for the purpose of evaluating a business relationship related to EFL's	0	c
Technology.	0	s
Accordingly, IEC and EFL hereby agree as follows:	0	d
DEFINITIONS	0	d
PROGRAM as used herein means an exploratory exchange and evaluation of technical	0	c
and business information among the Parties pertaining to the EFL System.	0	s
PROPRIETARY INFORMATION - any information disclosed by one PARTY to the	0	c
respective other PARTY, which is transferred:	0	d
(a) by means of documents including, but not limited to, agreements, drawings or	0	c
pictures, designated as confidential at the time of disclosure and marked	0	c
accordingly;	0	s
(b) any specimen, physical item or any other object, whether it be marked	0	c
"confidential" or not;	0	s
(c) visual or verbal disclosure which is subsequently contained in a document	0	c
marked "confidential" and delivered to the receiving PARTY within 60 days	0	c
from its disclosure.	14	s
PROGRAM OBJECTIVE	0	d
The objective of the PROGRAM is to provide a mechanism for the sharing of	0	c
PROPRIETARY INFORMATION which will enable IEC to evaluate the benefits of the	0	c
EFL System.	27	s
NONDISCLOSURE OF PROPRIETARY INFORMATION	0	d
Each Party agrees to protect PROPRIETARY INFORMATION of the other Party, not to	0	c
use proprietary information for any purpose other than stated in the PROGRAM	0	c
OBJECTIVE and not to disclose PROPRIETARY INFORMATION to any third party.  The	0	c
Parties shall each secure	0	c
1	0	e
<PAGE>	0	e
in writing a similar non-disclosure agreement from each of its employees prior	0	c
to any disclosure of PROPRIETARY INFORMATION to that person. IEC shall employ in	0	c
general the same standard of care as it employs with respect to its own	0	c
proprietary or confidential information of like kind and character.	0	b
There shall be no obligation with respect to PROPRIETARY INFORMATION which:	0	d
a)  is or becomes publicly available without fault of the receiving Party;	0	s
b)  can be shown by competent written proof to have been in the possession of	0	c
the receiving Party as of the date of the disclosure;	0	s
c)  is disclosed without restriction to the receiving Party by a third party	0	c
having the legal right to make such disclosures.	31	s
TERM	0	d
The PROGRAM shall have a nominal term of one year commencing with the effective	0	c
date of this Agreement, and may be extended at the mutual written agreement of	0	c
IEC and EFL.	0	s
Either IEC or EFL may terminate the PROGRAM at any time without cause on written	0	c
notice to the other.	0	s
Following the expiration of the PROGRAM, or a termination of the PROGRAM as	0	c
provided for above, the rights and obligations respecting NONDISCLOSURE OF	0	c
PROPRIETARY INFORMATION set forth in this Agreement will survive and remain in	0	c
effect for a period of five years.	48	s
NOTICE	0	d
Any notice required or permitted under this Agreement shall be submitted in	0	c
writing, shall become effective at the time of its receipt, and shall be	0	c
addressed as follows, or to such other addresses either party designates from	0	c
time to time:	0	d
If to EFL:	0	d
Mr. Yehuda Harats	0	a
Electric Fuel Ltd.	0	a
Har Hotzvim, P.O. Box 23073	0	a
Jerusalem 91230 Israel	0	a
Fax:  02-322-252	63	s
2	0	e
<PAGE>	0	e
If to IEC:	0	d
Mr. Yigal Porat	0	a
Israel Electric Corporation Ltd.	0	a
2 Ha'hagana Street	0	a
Haifa, Israel	0	a
Fax:  04-370-690	58	s
ASSIGNMENT	0	d
This Agreement shall not be assigned by either Party without the prior written	0	c
consent of the other Party, except that either Party may assign its rights under	0	c
the Agreement to the successors or assigns of all or substantially all of its	0	c
business assets relating to the subject matter of this Agreement.	77	s
ENTIRE AGREEMENT	0	d
This Agreement constitutes the entire understanding of the Parties and may only	0	c
be modified by an amendment in writing executed by authorized persons on behalf	0	c
of both IEC and EFL.	-1	s
IN WITNESS WHEREOF the parties hereto, through their authorized representatives,	0	c
have executed this Agreement.	-1	s
ELECTRIC FUEL LTD.                            ISRAEL ELECTRIC CORPORATION LTD.	0	x
By /s/Yehuda Harats                           By  /s/Yigal Porat	0	x
------------------------------                 ------------------------------	0	x
Title  President and Chief                    Title  Head Research and	0	x
Exectutive Officer                            Development Division	0	x
Date  15.5.95                                 Date  14.5.95	0	x
