EO094-COVIDRecommendations.pdf	https://evers.wi.gov/Documents/COVID19/EO094-COVIDRecommendations.pdf
Global-Airline-Testi.pdf	https://www.cdc.gov/quarantine/pdf/Global-Airline-Testing-Order-RPWSigned-Encrypted-p.pdf
First%20Amendment%20.pdf	https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf
EO-GA_09_COVID-19_ho.pdf	https://gov.texas.gov/uploads/files/press/EO-GA_09_COVID-19_hospital_capacity_IMAGE_03-22-2020.pdf
M-19-17.pdf	https://www.whitehouse.gov/wp-content/uploads/2019/05/M-19-17.pdf
EO_2020-42_Emerg_ord.pdf	https://www.michigan.gov/documents/coronavirus/EO_2020-42_Emerg_order_-_Stay_Home_Stay_Safe_reissue_final_signed_686575_7.pdf
10079.pdf	https://www.insurance.wa.gov/media/10079
EO-150.pdf	https://www.nj.gov/infobank/eo/056murphy/pdf/EO-150.pdf
Secretary_of_Health_.pdf	https://www.doh.wa.gov/Portals/1/Documents/1600/coronavirus/Secretary_of_Health_Order_20-03_Statewide_Face_Coverings.pdf
ADDENDUM%202%20TO%20.pdf	https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%202%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%20NO.%2001-20.pdf
2%20April%202020%20-.pdf	https://www.nccourts.gov/assets/news-uploads/2%20April%202020%20-%207A-39%28b%29%282%29%20Order%20%28Final%29.pdf?UqRJH9wO2z3oEU4GW3Eg9rxRuFvTlixn
EO-on-TikTok-8-14-20.pdf	https://home.treasury.gov/system/files/136/EO-on-TikTok-8-14-20.pdf
EO-67-SIXTH-AMENDED-.pdf	https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-67-SIXTH-AMENDED-and-Order-of-Public-Health-Emergency-Seven---Phase-Three-Further-Adjusting-of-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf
2020-04-20%20eFILED%.pdf	https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-20%20eFILED%20Executive%20Order%20No.%202020-28%20-%20Modification%20of%20Restrictions%20for%20Public%20Beaches%20%26%20Waters%20%26%20Incremental%20Modification%20of%20Non-Essential%20Business%20Closures.pdf
ic-33817.pdf	https://www.sec.gov/rules/other/2020/ic-33817.pdf
file_3.pdf	https://www.illinoiscourts.gov/resources/6dd90d07-5de1-4a83-a1ec-739848e6256e/file
so-3396-signed-2-11-21-final.pdf	https://www.doi.gov/sites/doi.gov/files/elips/documents/so-3396-signed-2-11-21-final.pdf
EO216-UI-Work-Search-Requirements.pdf	https://files.nc.gov/governor/documents/files/EO216-UI-Work-Search-Requirements.pdf
20200401-GOV-Statewi.pdf	https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf
order-adph-cov-safer-apart-040721.pdf	https://www.alabamapublichealth.gov/legal/assets/order-adph-cov-safer-apart-040721.pdf
COVID-19%20-%2019%20.pdf	https://www.nccourts.gov/assets/news-uploads/COVID-19%20-%2019%20March%202020%20-%207A-39%28b%29%281%29%20Order%20%28FINAL%29.pdf?bba2.JnZLu2WZ0VL0ekFushCeYUdih3X
2020.11.17.04%20-%20.pdf	https://phpa.health.maryland.gov/Documents/2020.11.17.04%20-%20MDH%20Order%20-%20Amended%20Sports%20and%20Culture%20(Restrictions%20Nov%202020).pdf
21288-Gov._Pritzker_Stay_at_Home_Order.pdf	https://www2.illinois.gov/IISNews/21288-Gov._Pritzker_Stay_at_Home_Order.pdf
EO122-20AM.pdf	https://www.montgomerycountymd.gov/exec/Resources/Files/orders/EO122-20AM.pdf
3.13.19-EO-N-09-19.pdf	https://www.gov.ca.gov/wp-content/uploads/2019/03/3.13.19-EO-N-09-19.pdf
ED-17-Virginia-Leadi.pdf	https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/ED-17-Virginia-Leading-by-Example-to-Restore-the-Chesapeake-Bay-and-Its-Tributaries.pdf
Executive-Order-No-7H.pdf	https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7H.pdf?la=en
EMO36-SAHDialTurn2.pdf	https://evers.wi.gov/Documents/COVID19/EMO36-SAHDialTurn2.pdf
Amended-Statewide-So.pdf	https://governor.alabama.gov/assets/2020/03/Amended-Statewide-Social-Distancing-SHO-Order-3.27.2020-FINAL.pdf
23322-Bridge_Phase_Executive_Order.pdf	https://www2.illinois.gov/IISNews/23322-Bridge_Phase_Executive_Order.pdf
An%20Order%20to%20St.pdf	https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf
AG_021711_EO_13166_M.pdf	https://www.justice.gov/crt/about/cor/AG_021711_EO_13166_Memo_to_Agencies_with_Supplement.pdf
ExecutiveOrderNo21101.pdf	https://www.lakeparkflorida.gov/home/showpublisheddocument/10333/637557177302800000
Order-20.pdf	https://roanecountytn.gov/wp-content/uploads/2020/03/Order-20.pdf
ia-5749.pdf	https://www.sec.gov/litigation/admin/2021/ia-5749.pdf
HealthOfficerOrderCOVID19.pdf	https://www.sandiegocounty.gov/content/dam/sdc/hhsa/programs/phs/Epidemiology/HealthOfficerOrderCOVID19.pdf
Order%20of%20Commitm.pdf	https://coi.isc.idaho.gov/docs/case/CR22-20-838/Order%20of%20Commitment%20IC%2018-212%20Lacks%20Fitness%20to%20ProceedCompetency.pdf
SHO-Order.pdf	https://www.health.nd.gov/sites/www/files/documents/Files/MSS/coronavirus/HCW/SHO-Order.pdf
