秘密保持契約書	0	x
                              (以下「甲」という)と株式会社ビーブレイン(以下「乙」	0	c
という)とは、甲から開示される情報の秘密保持に関し、以下のとおり合意いたします。	0	c
第1条(秘密情報)	0	d
1.本契約において秘密情報とは、乙が業務の遂行上知り得た甲の事業内容、営業上、技術上	0	c
の情報、甲の登録者及びその個人等の一切の情報とします。	0	s
2. 前項に拘わらず、次の各号のいずれかに該当する情報は、秘密情報から除くものとします。	0	d
(1) 開示の時点ですでに公知のもの、または開示後甲の責によらずして公知となったもの。	0	s
(2) 開示の時点ですでに乙が保有しているもの。	0	s
(3) 第三者から秘密保持義務を負うことなく乙が正当に入手したもの。	0	s
(4) 開示された情報によらずして、乙が独自に開発したもの。	4	s
第2条(秘密保持)	0	d
1.乙は、甲から開示された秘密情報の秘密を保持し、本目的のために知る必要のある自己の	0	c
役員、従業員以外に開示、漏洩してはならないものとします。また、乙は、秘密情報の開	0	c
示のために甲から受領した資料(電子メール等、ネットワークを介して受信した秘密情報	0	c
を有形的に固定したものを含み、以下「秘密資料」という)を善良なる管理者の注意をも	0	c
って保管管理するとともに、第三者に譲渡、提供せず、また当該役員、従業員以外の者に	0	c
閲覧等させないものとします。	0	s
2.前項にかかわらず、以下の各号の場合は、乙は、甲の事前の承認を得て秘密情報および秘	0	c
密資料を第三者に開示、提供できるものとします。	0	d
(1) 乙が、本契約と同等の義務を書面で課して、本目的にかかわる作業の全部または一部を	0	c
当該第三者に委託する場合	0	s
(2) 法令により開示を強制されたときに、当該法令の範囲内で秘密を保持するための措置を	0	c
とることを当該第三者に要求のうえで、開示、提供する場合	20	s
3.乙は、甲の事前の承認を得て秘密資料を複製できるものとします。	12	s
第3条(使用目的)	0	d
乙は、甲から開示された秘密情報を、本目的のためにのみ限定して使用するものとし、その	0	c
他の目的に使用しないものとします。	26	s
第4条(秘密資料の返却)	0	d
甲は、乙から要求があった時あるいは契約終了時には、本目的で受領した秘密資料を甲に返	0	c
却、または破棄もしくは消去するものとし、また第2条第3項に基づいて作成した複製物を	0	c
破棄もしくは消去するものとします。なお、秘密資料を返却、破棄もしくは消去した後も、	0	c
第2条に定める秘密保持義務は、有効に存続するものとします。	29	s
第5条(関係者への遵守徹底)	0	d
乙は、甲の秘密情報を知ることとなる自己の役員、従業員に、本契約の内容を遵守させるも	0	c
のとします。	34	s
第6条(損害賠償等)	0	d
乙は本契約の条項に違反し、甲に対し損害を与えた場合には、甲に対して損害賠償額を支払	0	c
わなければならない。  但し、実損金額が算定出来る場合には、その実損金額を限度として	0	c
甲乙協議の上、賠償額を取り決めるものとします。	37	s
第7条(再委託)	0	d
1.乙は本目的に係る作業の一部又は全部を第三者に委託する場合は、事前に甲の承諾を得る	0	c
ものとします。	0	s
2.乙が前項に基づき本件業務の一部又は全部を第三者に再委託する場合には、乙は本契約に	0	c
基づく甲との義務を当該第三者に対しても遵守させるとともに、当該第三者がこれに違反	0	c
したことあるいは当該第三者の責に帰すべき理由により乙に損害を与えたこと等に関する	0	c
一切の責任を負うものとします。	41	s
第8条(個人情報の保護)	0	d
1.甲及び乙は、相手方の書面による承諾なくして、当該業務に関連して相手方から開示され	0	c
た個人情報に関する秘密を、当該業務の期間中はもとより、当該業務の終了後も第三者に	0	c
対しては開示、漏えいしないものとする。	0	s
2.甲及び乙は、当該業務における個人情報の授受、その他個人情報の保護に関し互いに相手	0	c
方からの問合せ・要求等に速やかに対応するため、それぞれの窓口責任者を指名の上、相	0	c
