秘密保持契約書	0	x
  国立大学法人東北大学ナノテク融合技術支援センター(以下「甲」という。)と	0	c
[              株式会社](以下「乙」という。)とは、[                    ]に関	0	c
する技術(以下「本技術」という。)について相互に開示する秘密情報の取扱いに関し、	0	c
以下のとおり、契約(以下「本契約」という。)  を締結する。	0	s
第 1 条(秘密情報の定義等)	0	d
1  本契約において、「秘密情報」とは、(i)本契約に基づいて情報を開示する者(以下	0	c
「開示者」という。)からかかる情報を受領する者(以下「受領者」という。)に対し	0	c
て開示された、秘密である旨の表示がなされている資料(書面、電子データを格納した	0	c
電子媒体等の有体物及び電子メールを含むがこれらに限られない。)に含まれる情報、	0	c
又は(ii) 開示者が受領者に対して、口頭又はその他前記(i)によらない手段で秘密とし	0	c
て指定した上で開示した情報を意味する。但し、前記(ii)の情報については、当該情報	0	c
の開示後 30 日以内に、開示者から受領者に当該情報自体及び当該情報が秘密情報であ	0	c
る旨を記載した書面が提出されなかった場合には、秘密情報から除外されるものとする。	0	s
2  前項の規定にかかわらず、次の各号の一に該当することを受領者が客観的に立証で	0	c
きる情報は、秘密情報に含まれないものとする。	0	d
一  受領者が開示者から開示を受ける前に、既に知っていたもの又は保有していたも	0	c
の。	0	s
二  受領者が開示者から開示を受ける前に、受領者が開示者に対して負う義務に違反	0	c
することなく、既に公知又は公用となっていたもの。	0	s
三  受領者が開示者から開示を受けた後に受領者の責に帰すべき事由によらずに公知	0	c
となったもの。	0	s
四  受領者が開示者以外の第三者から取得した情報で、当該第三者が開示者に対して	0	c
負う義務に違反することなく受領者に開示したもの。	0	s
五  受領者により独自に開発されたもの。	0	s
六  書面により開示者から秘密保持義務を負わない旨の事前の承諾を得たもの。	6	s
第 2 条(秘密保持)	0	d
1  受領者は、本契約に明示で別段の規定がなされている場合を除き、秘密情報につい	0	c
て、厳に秘密を保持するものとし、開示者の一切の秘密情報を、第三者に対して開示し	0	c
てはならない。	0	s
2  本契約の内容及びその締結の事実は、前項に準じて秘密として保持されるものとす	0	c
る。	0	s
3.  受領者は、開示者の書面による同意を得た場合を除き、秘密情報を本契約当事者に	0	c
おける本技術の検討以外の目的に用いてはならない。	0	s
4  受領者が法令の規定に基づいて開示者の秘密情報を開示する旨の請求又は命令等を	0	c
受けた場合は、受領者は、かかる開示をできる限り制限するために可能な措置をとり、	0	c
開示者の秘密情報が最大限の保護を受けられるよう最善の努力をするものとする。この	0	c
場合、受領者は、開示者がかかる開示をできる限り制限するための措置をとる機会を得	0	c
ることができるよう、開示前のできる限り早い時期に開示者に対して当該開示について	0	c
通知するものとする。	27	s
第 3 条(秘密情報に関する管理及び義務)	0	d
1  受領者は、本技術の検討に実質的に関与し、秘密情報を知る必要がある受領者の役	0	c
員、従業員、大学院生、研究員及び本技術の検討を委託した委託先(以下「従業員等」	0	c
という。)に対してのみ、必要な限度において、秘密情報を開示することができるも	0	c
のとする。	0	s
2  受領者は、開示者の秘密情報の秘密を保持するために、自己の秘密情報に払うのと	0	c
同等以上の秘密情報の管理者としての合理的な注意義務を尽くすものとする。	0	s
3  受領者は、秘密情報の従業員等への開示に際し、開示の対象となる秘密情報が厳に	0	c
秘密を保持すべき情報であることを明示し、周知させるとともに、各々の従業員等に秘	0	c
密情報に関して本契約で定める義務と同等の義務を課し、これを遵守するよう十分な指	0	c
導監督を行わなければならない。	0	s
4  受領者は、各々の従業員等が退職、卒業等により受領者の組織から離脱する場合、	0	c
その後においても、従業員等に在職中又は在学中に知り得た秘密情報に関する秘密保持	0	c
義務を遵守するよう書面により誓約させるものとする。	0	s
5  受領者は、従業員等による秘密情報の不正な使用もしくは開示又はその他のすべて	0	c
の本契約に違反する事実を知った場合には、これを直ちに開示者に通知するとともに、	0	c
秘密情報を含む資料の回収等必要な回復又は是正の措置をとるものとし、また、秘密情	0	c
報の更なる不正な使用もしくは開示又は本契約違反を防止するために、あらゆる合理的	0	c
な措置をとるものとする。	0	s
6  前項の場合において、受領者は、開示者の秘密情報を保護するために合理的な方法	0	c
により開示者に協力するものとし、開示者からの要求があるときは、受領者は、開示者	0	c
の要求に従って、合理的な範囲において、開示者に協力するものとする。	0	s
7  受領者の従業員等が、在職中あるいは在学中に秘密情報について不正な使用又は開	0	c
示を行った場合は、受領者が一切の責任を負わなければならない。	41	s
第 4 条(複製等の制限)	0	d
1  受領者は、開示者の書面による事前の承諾を得た場合、開示者に対する業務上の関	0	c
係において合理的に必要であると認められる場合又は当事者間で別途認められている	0	c
場合でない限り、秘密情報の全部又は一部を複製又は要約してはならないものとする。	0	s
2  秘密情報の複製物及び要約物の取扱いについては、秘密情報と同様とする。	65	s
第 5 条(秘密情報の瑕疵担保責任等)	0	d
  秘密情報に瑕疵があった場合又は秘密情報を使用することもしくは使用できないこ	0	c
とにより損害が発生した場合でも、開示者は、受領者に対し、瑕疵担保責任及び損害賠	0	c
償責任を含む一切の責任を負わないものとし、それらについて一切の明示又は黙示の保	0	c
証をしないものとする。	70	s
第 6 条(知的財産権等の取扱)	0	d
1  受領者は、法令により明示に認められている場合を除き、開示者が開示した秘密情	0	c
報に関して、リバースエンジニアリング、逆コンパイル又は逆アセンブルを行ってはな	0	c
らないものとする。	0	s
2  開示者が受領者に秘密情報を開示する場合において、当事者間で書面により契約を	0	c
締結するのでない限り、開示者は、開示者の秘密情報にかかる特許権、実用新案権、意	0	c
