秘密保持契約書	0	x
提案先:  株式会社◯◯	0	x
作成者:  株式会社破滅派 代表取締役 高橋文樹	0	x
前提	0	d
株式会社◯◯(以下「甲」という)および株式会社破滅派(以下「乙」という)は、以下の通り、秘密保	0	c
持契約を締結する。	4	s
第1条(定義)	0	d
「秘密情報」とは、甲が乙に対して開示した情報のうち、「秘密情報」として指定したものをいう。ただ	0	c
し、甲は、口頭で秘密情報として開示したものについては、乙に対して当該開示後 30 日以内に当該情報を	0	c
明示した書面を送付するもの とする。	7	s
第2条(使用目的)	0	d
本契約の下で甲から乙へ開示される秘密情報は、甲から委託された業務のためにのみ、乙は使用すること	0	c
ができるものとする。	11	s
第3条(秘密保持)	0	d
乙は、甲より開示された秘密情報を秘密に保持し、秘密情報が承認なしに使用または開示されないよう、	0	c
自らが保有する同種の情報を保護するのと同様の注意を払うものとする。乙は、本契約の下で開示された	0	c
秘密情報を、甲の書面による事前の承諾なしに、いかなる第三者にも開示せずまた第2条に定める目的以	0	c
外に使用しないものとする。	14	s
ページ ! /!1 3	0	e
第4条(例外)	0	d
次のいずれかに該当する場合には、秘密情報に関する本契約の規定は適用されないものとする。	0	d
• 乙が受領した際に公知のもの	0	s
• 乙が受領後、乙が本契約に違反することなく、公知となったもの	0	s
• 乙が甲から受領する以前に乙が所有していたことを乙が確たる証拠により証明できるもの	0	s
• 乙が直接的にもまたは間接的にも甲とはまったく無関係の情報源から得られたことを乙が確たる証拠に	0	c
より証明できるもの	20	s
第5条(アクセス)	0	d
乙は、本契約の下で開示された秘密情報へのアクセスを、業務を履行するために必要とされる最少限の従	0	c
業員に限るものとする。	27	s
第6条(返却)	0	d
乙は、要求があり次第直ちに、本契約の下で開示された有形の本情報を甲に返却しなければならない。か	0	c
かる返却によっても、本契約第3条に基づく甲に対する乙の義務は軽減されたり、または影響を受けたりす	0	c
ることはないものとする。	30	s
第7条(契約期間)	0	d
本契約の有効期間は本契約の締結から1年とする。甲と乙の間になんらかの業務契約が存在する間は本契約	0	c
は当該契約終了日の1年後まで自動的に延長される。	34	s
第8条(準拠法)	0	d
本契約の有効性、解釈及び履行については、日本法に準拠し、日本法に従って解釈されるものとする。	37	s
第9条(紛争の解決)	0	d
本契約から又は本契約に関連して紛争が生じた場合には、両当事者は、かかる紛争等を友好的に解決する	0	c
よう合理的な努力をするものとする。両当事者によって紛争等が友好的に解決できない場合、訴訟につい	0	c
ては東京地方裁判所を専属管轄裁判 所とする。	-1	s
ページ ! /!2 3	0	e
本契約締結の証として本契約書2通を作成し、甲・乙記名捺印のうえ各自1通を保有する。	0	s
2016年1月14日	0	x
(甲)                                                        (乙)	0	x
〒 107-0062                                                 〒 107-0062	0	x
東京都練馬区新大井1-2-3                                  東京都港区南青山2丁目11番13号	0	x
南青山ビル4階	0	x
株式会社◯◯	0	x
役職 名前                                                     株式会社破滅派	0	x
代表取締役 高橋 文樹	0	x
印鑑                                                            印鑑	0	x
