秘密保持契約書(例)	0	x
宮崎県(以下「甲」という。)と株式会社○○○(以下「乙」という。)は、甲が所有する「○○	0	c
○」を乙に技術指導、移転する(以下「本目的」という。)にあたり、甲及び乙が相手方に対して開	0	c
示する秘密情報の取扱いに関して、以下のとおり契約(以下「本契約」という。)を締結し、甲及び	0	c
乙が所有する技術・情報の保全を図るものとする。	0	s
(秘密情報の定義)	0	d
第1条  本契約において使用する秘密情報とは、本項規定の技術情報及び事業情報の全てを総称して	0	c
いう。	0	d
  (1)  技術情報とは、甲及び乙が相手方に対して本契約に基づき開示した本目的関連技術及びその他	0	c
の技術情報であって、次のものをいう。	0	d
イ  秘密である旨の表示がなされている資料に記録されたもの(書類、電子データを格納した電子	0	c
媒体等の有体物)。	0	s
ロ  口頭で開示され、かつ開示に際し秘密である旨明示され、開示後30日以内に書面で相手方	0	c
に対して通知されたもの。	0	s
ハ  公知または公用である個々の技術であっても、これらを組み合わせた甲の新規な技術であり、	0	c
イもしくはロに規定されるもの。	0	s
ニ  相手方が開示した技術アイデアであり、イもしくはロに規定されるもの。	10	s
(2)  事業情報とは、甲及び乙が相手方に対して本契約に基づき開示した自己の事業、運営等に係る技	0	c
術情報以外の情報であって、次のものをいう。	0	d
イ  秘密である旨の表示がなされている資料に記録されたもの(書類、電子データを格納した電子	0	c
媒体等の有体物)。	0	s
ロ  口頭で提示され、かつ開示に際し秘密である旨明示され、開示後30日以内に書面で相手方	0	c
に対して通知されたもの。	8	s
2  前項に基づき定義された秘密情報は、次の各号に該当することが客観的に立証できる情報は、含	0	c
まないものとする。	0	d
    (1)  相手方から開示を受ける前に既に保有し、または第三者から秘密保持の義務を負うことなく入	0	c
手していたもの。	0	s
  (2)  相手方から開示を受ける前に既に公知または公用となっているもの。	0	s
  (3)  相手方から開示を受けた後に互いの責によらず公知となったもの。	0	s
  (4)  相手方から開示を受けた後に、正当な権限を有する第三者から、秘密保持の義務を負うことな	0	c
く入手したもの。	0	s
  (5)  書面により相手方から事前の承諾を得たもの。	0	c
  (6)  法令により開示が強制されたもの。	6	s
1	0	e
(目的外使用の禁止)	0	d
第2条  甲及び乙は本目的以外に秘密情報を使用しないものとする。	35	s
(秘密保持)	0	d
第3条  甲及び乙は、相互の秘密情報について、相手方の承諾を得なければ、第三者に漏洩してはな	0	c
らない。	0	s
2  本契約の内容及びその締結の事実は、前項に準じて秘密保持されるものとする。	37	s
(秘密事項の管理及び義務)	0	d
第4条  甲及び乙は、秘密情報の管理について、取扱責任者を次のとおり定め厳重に管理する。	0	d
        甲    所属  宮崎県工業技術センター  ○○○部	0	a
              役職・氏名	0	s
        乙      所属  ○○○株式会社  ○○○課	0	a
              役職・氏名	42	s
2  甲及び乙は、本目的に携わる甲の職員又は乙の従業員に対してのみ、秘密情報を開示するものと	0	c
し、開示に際し秘密情報が秘密を保持すべき事項であることを明示するものとする。	41	s
(複製の禁止)	0	d
第5条  甲及び乙は、本目的の範囲を超える目的のために秘密情報の一部または全部を複製してはな	0	c
らない。	49	s
(発明等の取扱い)	0	d
第6条  甲及び乙は相手方から開示された秘密情報に基づいて発明、考案または意匠の創作等(以下	0	c
「発明等」という。)を行ったときは、出願について甲乙で協議し、出願する場合は原則として共同	0	c
出願とする。ただし、甲及び乙は相手方の単独出願に同意した場合は、単独出願できるものとする。	0	s
2  共同出願する場合は、別途甲の定める共同出願契約を結ぶものとする。	0	s
3  特許に関する出願、出願審査の請求、登録の手続き及び維持保全に関する一切の手続きは、乙が	0	c
行う。	52	s
(損害賠償等)	0	d
第7条  甲及び乙は、自己の責めに帰すべき事由により秘密情報を漏洩した場合には、相手方に対す	0	c
る損害賠償責任を負い、秘密情報を記載した書類の回収等の適切な処置を講ずるとともに、秘密情	0	c
報の漏洩を最小限にとどめるよう善後措置に最善を尽くすものとする。	59	s
2	0	e
(契約期間)	0	d
第8条  本契約は、契約締結の日から本件目的が終了した日、または平成○○年○○月○○日のうち	0	c
早く到来する日までとする。	64	s
(有効期間)	0	d
第9条  前条の規定にかかわらず、第2条、第3条、第4条2項、第5条、第6条及び第7条の規定	0	c
は、本契約の満了日より3年間とする。	67	s
(契約終了時の措置)	0	d
第 10 条  甲及び乙は、本契約が終了した場合、直ちに秘密情報の全てを相手方の指示に従って返却ま	0	c
たは破棄するものとする。	70	s
(外部発表)	0	d
第 11 条  甲及び乙は本目的に関する計画、経過、成果等を外部に発表するときは、事前に相手方の書	0	c
面による同意を得なければならない。	73	s
(協議)	0	d
第 12 条  本契約に定めのない事項及び本契約の条項に関し疑義を生じた場合は、甲乙協議の上、誠意	0	c
をもって円滑にその解決にあたるものとする。	-1	s
本契約締結の証として本書2通を作成し、甲及び乙が記名押印の上、各自1通を保有する。	0	s
平成    年    月    日	0	x
甲              宮崎県	0	x
          宮崎県工業技術センター(宮崎県食品開発センター)	0	x
所長                        [所  長  印]	0	x
乙        住    所	0	x
                    会  社  名	0	x
                    代表者名                                        [代表者印]	0	x
3	0	e
