DATED	0	x
 NON-DISCLOSURE AGREEMENT	0	x
BETWEEN	0	x
LONDON SCHOOL OF ECONOMICS & POLITICAL SCIENCE	0	x
AND	0	x
[PARTY 2]	0	x
CONTENTS	0	x
CLAUSE	0	x
1.      DEFINITIONS AND INTERPRETATION ........................................................... 1	0	x
2.      OBLIGATIONS OF CONFIDENTIALITY ........................................................... 3	0	x
3.      RETURN OF INFORMATION ............................................................................ 4	0	x
4.      RESERVATION OF RIGHTS AND ACKNOWLEDGEMENT ............................ 5	0	x
5.      WARRANTY AND INDEMNITY ......................................................................... 5	0	x
6.      TERM AND TERMINATION .............................................................................. 5	0	x
7.      ENTIRE AGREEMENT AND VARIATION ......................................................... 6	0	x
8.      NO WAIVER ...................................................................................................... 6	0	x
9.      ASSIGNMENT ................................................................................................... 6	0	x
10.    NOTICES ........................................................................................................... 7	0	x
11.    NO PARTNERSHIP ........................................................................................... 7	0	x
12.    THIRD PARTY RIGHTS .................................................................................... 7	0	x
13.    GOVERNING LAW AND JURISDICTION ......................................................... 7	0	x
THIS AGREEMENT is dated	0	x
PARTIES	0	d
(1)     LONDON  SCHOOL  OF  ECONOMICS  &  POLITICAL  SCIENCE  a  company  limited	0	c
by  guarantee  incorporated  and  registered  in  England  and  Wales  with  company	0	c
number 70527 whose registered office is at Houghton Street, London, WC2A 2AE	0	c
("LSE"); and	0	s
(2)     [FULL  COMPANY  NAME]  incorporated  and  registered  in  England  and  Wales  with	0	c
company  number  [NUMBER]  whose  registered  office  is  at  [REGISTERED  OFFICE	0	c
ADDRESS] (“Defined Term For Party”).	23	s
BACKGROUND	0	d
Each  party  wishes  to  disclose  to  the  other  party  Confidential  Information  in  relation  to  the	0	c
Purpose.  Each party wishes to ensure that the other party maintains the confidentiality of its	0	c
Confidential Information.	0	s
In consideration of the benefits to the parties of the disclosure of the Confidential Information,	0	c
the  parties  have  agreed  to  comply  with  the  following  terms  in  connection  with  the  use  and	0	c
disclosure of Confidential Information.	31	s
AGREED TERMS	0	d
1.      DEFINITIONS AND INTERPRETATION	0	d
1.1    The  following  definitions  and  rules  of  interpretation  in  this  clause  apply  in  this	0	c
Agreement:	0	d
Business Day               means a day (other than a Saturday, Sunday or public	0	c
holiday) when banks in London are open for business.	0	s
Confidential Information  means  all  confidential  information  (however  recorded,	0	c
preserved  or  disclosed)  disclosed  by  a  party  or  its	0	c
Representatives  to  the  other  party  and  that  party's	0	c
Representatives including but not limited to:	0	d
(a)  The  fact  that  discussions  and  negotiations  are	0	c
taking  place  concerning  the  Purpose  and  the	0	c
status of those discussions and negotiations;	0	s
